date,Bills & Utilities,Education,Entertainment,Food & Dining,Healthcare,Income,Others,Savings,Travel,total_daily_expense,daily_expense_capped,original_daily_expense
2021-02-05,0.0,0.0,1160.0,0.0,0.0,0.0,200000.0,0.0,0.0,201160.0,0,201160.0
2021-02-06,0.0,0.0,0.0,53000.0,0.0,0.0,144770.0,1990.0,48850.0,248610.0,0,248610.0
2021-02-07,19600.0,0.0,0.0,82680.0,0.0,0.0,74430.0,0.0,0.0,176710.0,0,176710.0
2021-02-08,23250.0,0.0,13460.0,880.0,0.0,100000.0,233640.0,0.0,0.0,371230.0,0,371230.0
2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,259320.0,0.0,0.0,259320.0,0,259320.0
2021-02-10,1410.0,0.0,0.0,24640.0,0.0,0.0,9600.0,0.0,8240.0,43890.0,0,43890.0
2021-02-11,44530.0,0.0,80850.0,5320.0,0.0,0.0,150990.0,0.0,125910.0,407600.0,0,407600.0
2021-02-12,0.0,62340.0,0.0,5370.0,34270.0,0.0,440710.0,8340.0,18590.0,569620.0,0,569620.0
2021-02-13,64180.0,0.0,99880.0,38250.0,0.0,0.0,100000.0,0.0,23910.0,326220.0,0,326220.0
2021-02-14,0.0,0.0,0.0,29230.0,0.0,0.0,457680.0,0.0,0.0,486910.0,0,486910.0
2021-02-15,51200.0,0.0,6110.0,0.0,0.0,0.0,394200.0,10600.0,54200.0,516310.0,0,516310.0
2021-02-16,0.0,0.0,0.0,0.0,0.0,0.0,268060.0,0.0,0.0,268060.0,0,268060.0
2021-02-17,0.0,0.0,0.0,1670.0,1030.0,0.0,355010.0,0.0,152910.0,510620.0,0,510620.0
2021-02-18,290.0,0.0,0.0,0.0,0.0,0.0,238710.0,0.0,100030.0,339030.0,0,339030.0
2021-02-19,100000.0,0.0,0.0,0.0,0.0,0.0,513090.0,0.0,0.0,613090.0,0,613090.0
2021-02-20,86700.0,2620.0,0.0,18470.0,0.0,0.0,205070.0,0.0,7800.0,320660.0,0,320660.0
2021-02-21,870.0,27320.0,40850.0,0.0,72230.0,0.0,204910.0,0.0,0.0,346180.0,0,346180.0
2021-02-22,0.0,34210.0,0.0,38570.0,0.0,0.0,106140.0,0.0,22340.0,201260.0,0,201260.0
2021-02-23,61960.0,15120.0,0.0,1890.0,5340.0,100000.0,135740.0,0.0,0.0,320050.0,0,320050.0
2021-02-24,0.0,0.0,121640.0,500.0,23250.0,0.0,293080.0,0.0,23250.0,461720.0,0,461720.0
2021-02-25,23250.0,0.0,9970.0,0.0,0.0,0.0,0.0,0.0,66640.0,99860.0,0,99860.0
2021-02-26,0.0,45460.0,0.0,30020.0,0.0,0.0,205940.0,4150.0,0.0,285570.0,0,285570.0
2021-02-27,193770.0,0.0,0.0,5860.0,0.0,0.0,221450.0,0.0,0.0,421080.0,0,421080.0
2021-02-28,0.0,0.0,0.0,16780.0,23030.0,0.0,300000.0,0.0,0.0,339810.0,0,339810.0
2021-03-01,0.0,57260.0,87940.0,28860.0,0.0,0.0,128920.0,0.0,0.0,302980.0,0,302980.0
2021-03-02,0.0,0.0,28280.0,32290.0,0.0,100000.0,97190.0,0.0,0.0,257760.0,0,257760.0
2021-03-03,0.0,0.0,27170.0,4230.0,0.0,0.0,29060.0,1500.0,0.0,61960.0,0,61960.0
2021-03-04,85250.0,0.0,32190.0,41950.0,0.0,0.0,42710.0,0.0,0.0,202100.0,0,202100.0
2021-03-05,0.0,0.0,0.0,44990.0,0.0,0.0,204040.0,0.0,0.0,249030.0,0,249030.0
2021-03-06,18520.0,0.0,34820.0,10230.0,0.0,0.0,78970.0,0.0,0.0,142540.0,0,142540.0
2021-03-07,0.0,0.0,0.0,14440.0,0.0,0.0,229310.0,0.0,0.0,243750.0,0,243750.0
2021-03-08,0.0,90630.0,0.0,17020.0,0.0,0.0,179830.0,0.0,1170.0,288650.0,0,288650.0
2021-03-09,0.0,88530.0,0.0,13730.0,0.0,0.0,160040.0,0.0,0.0,262300.0,0,262300.0
2021-03-10,510.0,0.0,0.0,65280.0,0.0,0.0,175340.0,3260.0,0.0,244390.0,0,244390.0
2021-03-11,20950.0,0.0,0.0,0.0,0.0,0.0,102920.0,0.0,12610.0,136480.0,0,136480.0
2021-03-12,0.0,0.0,0.0,2000.0,0.0,0.0,200000.0,0.0,64410.0,266410.0,0,266410.0
2021-03-13,1670.0,470.0,3750.0,20220.0,0.0,100000.0,210670.0,0.0,62010.0,398790.0,0,398790.0
2021-03-14,10280.0,0.0,26900.0,0.0,0.0,0.0,337240.0,0.0,79890.0,454310.0,0,454310.0
2021-03-15,0.0,0.0,2620.0,6510.0,0.0,0.0,97680.0,0.0,0.0,106810.0,0,106810.0
2021-03-16,6320.0,0.0,0.0,10870.0,0.0,0.0,252070.0,0.0,89510.0,358770.0,0,358770.0
2021-03-17,0.0,3820.0,65300.0,0.0,86580.0,0.0,64540.0,129280.0,34430.0,383950.0,0,383950.0
2021-03-18,0.0,17070.0,4820.0,19660.0,0.0,0.0,150600.0,0.0,0.0,192150.0,0,192150.0
2021-03-19,0.0,0.0,43980.0,0.0,0.0,0.0,91410.0,0.0,86210.0,221600.0,0,221600.0
2021-03-20,0.0,0.0,0.0,25430.0,13830.0,0.0,0.0,0.0,0.0,39260.0,0,39260.0
2021-03-21,780.0,0.0,0.0,26270.0,0.0,0.0,7660.0,0.0,18490.0,53200.0,0,53200.0
2021-03-22,0.0,17160.0,0.0,0.0,0.0,100000.0,368800.0,0.0,0.0,485960.0,0,485960.0
2021-03-23,0.0,0.0,18710.0,0.0,0.0,0.0,449270.0,0.0,39570.0,507550.0,0,507550.0
2021-03-24,52230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76600.0,128830.0,0,128830.0
2021-03-25,2790.0,23250.0,0.0,0.0,0.0,0.0,0.0,23250.0,1940.0,51230.0,0,51230.0
2021-03-26,0.0,0.0,86770.0,135230.0,0.0,0.0,336170.0,0.0,0.0,558170.0,0,558170.0
2021-03-27,880.0,79160.0,0.0,45390.0,0.0,0.0,181650.0,0.0,57330.0,364410.0,0,364410.0
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,237760.0,0.0,0.0,237760.0,0,237760.0
2021-03-29,0.0,0.0,195970.0,5320.0,0.0,0.0,300000.0,8850.0,0.0,510140.0,0,510140.0
2021-03-30,94230.0,11340.0,0.0,17200.0,0.0,0.0,103690.0,3760.0,9880.0,240100.0,0,240100.0
2021-03-31,61490.0,0.0,0.0,0.0,0.0,0.0,74940.0,0.0,0.0,136430.0,0,136430.0
2021-04-01,0.0,0.0,12910.0,7270.0,0.0,0.0,507140.0,340.0,0.0,527660.0,0,527660.0
2021-04-02,23250.0,34320.0,14430.0,5060.0,0.0,0.0,0.0,0.0,0.0,77060.0,0,77060.0
2021-04-03,0.0,19200.0,1110.0,20600.0,0.0,0.0,297590.0,19080.0,10810.0,368390.0,0,368390.0
2021-04-04,90470.0,0.0,0.0,27700.0,0.0,0.0,289810.0,0.0,0.0,407980.0,0,407980.0
2021-04-05,0.0,48010.0,1520.0,2150.0,0.0,0.0,236260.0,0.0,95310.0,383250.0,0,383250.0
2021-04-06,0.0,0.0,0.0,62850.0,0.0,0.0,86660.0,0.0,14930.0,164440.0,0,164440.0
2021-04-07,163700.0,28190.0,0.0,88700.0,0.0,0.0,191570.0,0.0,0.0,472160.0,0,472160.0
2021-04-08,0.0,0.0,0.0,142990.0,8980.0,0.0,123250.0,0.0,0.0,275220.0,0,275220.0
2021-04-09,123650.0,0.0,0.0,0.0,0.0,0.0,30590.0,0.0,0.0,154240.0,0,154240.0
2021-04-10,7420.0,0.0,0.0,0.0,0.0,100000.0,247960.0,0.0,0.0,355380.0,0,355380.0
2021-04-11,2840.0,0.0,0.0,17230.0,0.0,0.0,209810.0,2430.0,4590.0,236900.0,0,236900.0
2021-04-12,0.0,0.0,13240.0,1140.0,0.0,0.0,1490.0,0.0,0.0,15870.0,0,15870.0
2021-04-13,0.0,0.0,45180.0,0.0,0.0,0.0,177860.0,0.0,0.0,223040.0,0,223040.0
2021-04-14,0.0,0.0,23250.0,35260.0,0.0,0.0,102970.0,0.0,24930.0,186410.0,0,186410.0
2021-04-15,220.0,0.0,16080.0,15200.0,0.0,0.0,108210.0,0.0,0.0,139710.0,0,139710.0
2021-04-16,45429110.0,27509990.0,45157480.0,65496410.0,14639090.0,54080120.0,453952820.0,12573210.0,56163310.0,775001540.0,0,775001540.0
2021-04-17,2030.0,0.0,0.0,0.0,0.0,0.0,27450.0,0.0,0.0,29480.0,0,29480.0
2021-04-18,0.0,0.0,159770.0,6210.0,0.0,0.0,469700.0,0.0,8640.0,644320.0,0,644320.0
2021-04-19,86920.0,0.0,0.0,33670.0,0.0,0.0,393860.0,0.0,0.0,514450.0,0,514450.0
2021-04-20,0.0,0.0,3570.0,14340.0,0.0,0.0,100000.0,0.0,0.0,117910.0,0,117910.0
2021-04-21,0.0,0.0,4450.0,21540.0,0.0,0.0,229420.0,0.0,0.0,255410.0,0,255410.0
2021-04-22,0.0,4090.0,0.0,0.0,0.0,100000.0,156150.0,0.0,114240.0,374480.0,0,374480.0
2021-04-23,7610.0,0.0,0.0,3750.0,59870.0,0.0,197140.0,0.0,19450.0,287820.0,0,287820.0
2021-04-24,22930.0,0.0,50330.0,106350.0,26300.0,0.0,4480.0,0.0,8760.0,219150.0,0,219150.0
2021-04-25,98750.0,0.0,0.0,0.0,0.0,0.0,200450.0,0.0,0.0,299200.0,0,299200.0
2021-04-26,24890.0,0.0,1110.0,28660.0,0.0,0.0,133640.0,0.0,0.0,188300.0,0,188300.0
2021-04-27,0.0,0.0,64600.0,15590.0,0.0,100000.0,109480.0,108310.0,0.0,397980.0,0,397980.0
2021-04-28,0.0,0.0,0.0,150.0,0.0,0.0,200000.0,0.0,21880.0,222030.0,0,222030.0
2021-04-29,910.0,88020.0,52220.0,5460.0,0.0,0.0,81540.0,0.0,11620.0,239770.0,0,239770.0
2021-04-30,0.0,0.0,8870.0,2100.0,0.0,0.0,4270.0,0.0,1650.0,16890.0,0,16890.0
2021-05-01,4070.0,0.0,0.0,3220.0,0.0,0.0,117960.0,0.0,0.0,125250.0,0,125250.0
2021-05-02,0.0,0.0,29120.0,38370.0,1100.0,0.0,103750.0,16590.0,0.0,188930.0,0,188930.0
2021-05-03,0.0,0.0,23250.0,0.0,0.0,0.0,108450.0,0.0,0.0,131700.0,0,131700.0
2021-05-04,32430.0,0.0,0.0,19650.0,27330.0,0.0,143520.0,90600.0,44330.0,357860.0,0,357860.0
2021-05-05,8160.0,86740.0,0.0,62910.0,0.0,0.0,441810.0,0.0,0.0,599620.0,0,599620.0
2021-05-06,0.0,0.0,0.0,61330.0,0.0,0.0,130900.0,0.0,23250.0,215480.0,0,215480.0
2021-05-07,0.0,0.0,0.0,0.0,31940.0,0.0,0.0,0.0,41980.0,73920.0,0,73920.0
2021-05-08,0.0,0.0,95570.0,46300.0,9750.0,0.0,100520.0,5630.0,50050.0,307820.0,0,307820.0
2021-05-09,0.0,0.0,15020.0,0.0,0.0,0.0,12110.0,0.0,0.0,27130.0,0,27130.0
2021-05-10,61850.0,0.0,0.0,22400.0,0.0,0.0,191860.0,0.0,510.0,276620.0,0,276620.0
2021-05-11,3610.0,0.0,0.0,0.0,0.0,0.0,136400.0,0.0,0.0,140010.0,0,140010.0
2021-05-12,40830.0,13310.0,0.0,39260.0,0.0,0.0,102360.0,0.0,6100.0,201860.0,0,201860.0
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,211810.0,86310.0,0.0,298120.0,0,298120.0
2021-05-14,0.0,80100.0,77380.0,0.0,0.0,0.0,100000.0,0.0,0.0,257480.0,0,257480.0
2021-05-15,0.0,0.0,89480.0,50850.0,0.0,0.0,483770.0,0.0,152400.0,776500.0,0,776500.0
2021-05-16,89950.0,0.0,770.0,1210.0,0.0,0.0,369870.0,0.0,23250.0,485050.0,0,485050.0
2021-05-17,5980.0,0.0,0.0,0.0,0.0,0.0,94220.0,0.0,0.0,100200.0,0,100200.0
2021-05-18,0.0,35270.0,0.0,4120.0,0.0,0.0,292190.0,0.0,0.0,331580.0,0,331580.0
2021-05-19,0.0,0.0,0.0,6070.0,0.0,0.0,0.0,0.0,66750.0,72820.0,0,72820.0
2021-05-20,2480.0,0.0,0.0,860.0,0.0,0.0,215100.0,0.0,0.0,218440.0,0,218440.0
2021-05-21,200.0,0.0,0.0,33190.0,0.0,100000.0,647910.0,0.0,0.0,781300.0,0,781300.0
2021-05-22,82550.0,0.0,109960.0,0.0,0.0,0.0,124260.0,0.0,129080.0,445850.0,0,445850.0
2021-05-23,0.0,0.0,9450.0,103120.0,0.0,100000.0,100000.0,0.0,26210.0,338780.0,0,338780.0
2021-05-24,0.0,0.0,0.0,25530.0,0.0,0.0,300000.0,0.0,0.0,325530.0,0,325530.0
2021-05-25,0.0,0.0,0.0,0.0,0.0,100000.0,110460.0,0.0,0.0,210460.0,0,210460.0
2021-05-26,59440.0,0.0,42410.0,34220.0,0.0,0.0,113040.0,22560.0,0.0,271670.0,0,271670.0
2021-05-27,0.0,0.0,0.0,4930.0,0.0,100000.0,7380.0,20950.0,27990.0,161250.0,0,161250.0
2021-05-28,17270.0,0.0,84400.0,17850.0,66520.0,0.0,271060.0,0.0,860.0,457960.0,0,457960.0
2021-05-29,0.0,0.0,23250.0,15880.0,0.0,0.0,200000.0,53190.0,0.0,292320.0,0,292320.0
2021-05-30,81010.0,0.0,5310.0,0.0,0.0,0.0,66770.0,0.0,2630.0,155720.0,0,155720.0
2021-05-31,0.0,31900.0,0.0,12260.0,0.0,0.0,100000.0,0.0,23250.0,167410.0,0,167410.0
2021-06-01,0.0,0.0,0.0,3240.0,0.0,0.0,50590.0,2540.0,0.0,56370.0,0,56370.0
2021-06-02,14070.0,0.0,0.0,19410.0,0.0,0.0,211390.0,0.0,24240.0,269110.0,0,269110.0
2021-06-03,47130.0,0.0,0.0,10000.0,0.0,0.0,204030.0,0.0,34170.0,295330.0,0,295330.0
2021-06-04,0.0,0.0,0.0,3270.0,0.0,0.0,270970.0,76390.0,98860.0,449490.0,0,449490.0
2021-06-05,42750.0,0.0,0.0,91850.0,0.0,0.0,200000.0,0.0,0.0,334600.0,0,334600.0
2021-06-06,4550.0,0.0,81640.0,57130.0,0.0,100000.0,127830.0,0.0,0.0,371150.0,0,371150.0
2021-06-07,0.0,0.0,21140.0,32390.0,0.0,200000.0,0.0,0.0,12270.0,265800.0,0,265800.0
2021-06-08,45330.0,0.0,0.0,0.0,0.0,100000.0,123250.0,0.0,18780.0,287360.0,0,287360.0
2021-06-09,102600.0,0.0,4330.0,0.0,0.0,0.0,211280.0,0.0,0.0,318210.0,0,318210.0
2021-06-10,47700.0,0.0,122350.0,0.0,0.0,0.0,102110.0,22170.0,0.0,294330.0,0,294330.0
2021-06-11,0.0,80750.0,0.0,19250.0,0.0,100000.0,340500.0,0.0,99680.0,640180.0,0,640180.0
2021-06-12,0.0,0.0,0.0,0.0,0.0,0.0,126460.0,0.0,100000.0,226460.0,0,226460.0
2021-06-13,38100.0,0.0,0.0,45450.0,0.0,0.0,68560.0,0.0,0.0,152110.0,0,152110.0
2021-06-14,100000.0,0.0,9020.0,24420.0,88630.0,100000.0,0.0,0.0,0.0,322070.0,0,322070.0
2021-06-15,67780.0,100000.0,0.0,35150.0,0.0,0.0,16370.0,0.0,0.0,219300.0,0,219300.0
2021-06-16,0.0,0.0,0.0,3130.0,0.0,0.0,243800.0,0.0,78420.0,325350.0,0,325350.0
2021-06-17,0.0,0.0,0.0,38290.0,0.0,0.0,153180.0,0.0,0.0,191470.0,0,191470.0
2021-06-18,0.0,0.0,0.0,12920.0,0.0,0.0,163300.0,0.0,0.0,176220.0,0,176220.0
2021-06-19,103210.0,0.0,0.0,0.0,0.0,0.0,101610.0,0.0,197250.0,402070.0,0,402070.0
2021-06-20,0.0,0.0,0.0,50920.0,0.0,0.0,244690.0,0.0,17030.0,312640.0,0,312640.0
2021-06-21,0.0,0.0,11510.0,0.0,0.0,0.0,268910.0,0.0,147930.0,428350.0,0,428350.0
2021-06-22,68230.0,0.0,0.0,94000.0,0.0,0.0,110670.0,0.0,0.0,272900.0,0,272900.0
2021-06-23,27560.0,62780.0,2370.0,31460.0,0.0,100000.0,232130.0,0.0,3320.0,459620.0,0,459620.0
2021-06-24,0.0,28640.0,145330.0,0.0,0.0,0.0,100000.0,7560.0,154730.0,436260.0,0,436260.0
2021-06-25,0.0,3960.0,0.0,40700.0,0.0,0.0,205110.0,0.0,0.0,249770.0,0,249770.0
2021-06-26,36790.0,0.0,0.0,40860.0,0.0,0.0,401140.0,0.0,0.0,478790.0,0,478790.0
2021-06-27,6010.0,0.0,0.0,17520.0,0.0,0.0,384860.0,0.0,22390.0,430780.0,0,430780.0
2021-06-28,58320.0,35620.0,69400.0,0.0,0.0,0.0,60390.0,0.0,0.0,223730.0,0,223730.0
2021-06-29,38140.0,0.0,0.0,79220.0,0.0,0.0,364570.0,0.0,2920.0,484850.0,0,484850.0
2021-06-30,0.0,76120.0,0.0,4900.0,0.0,100000.0,100000.0,0.0,0.0,281020.0,0,281020.0
2021-07-01,0.0,0.0,50290.0,0.0,0.0,0.0,255270.0,0.0,10170.0,315730.0,0,315730.0
2021-07-02,0.0,0.0,0.0,160820.0,0.0,0.0,154320.0,0.0,90630.0,405770.0,0,405770.0
2021-07-03,5810.0,0.0,0.0,7140.0,0.0,0.0,100000.0,0.0,23010.0,135960.0,0,135960.0
2021-07-04,0.0,0.0,85010.0,0.0,0.0,100000.0,400000.0,0.0,43340.0,628350.0,0,628350.0
2021-07-05,0.0,0.0,68190.0,26140.0,0.0,0.0,218830.0,6360.0,0.0,319520.0,0,319520.0
2021-07-06,0.0,0.0,85320.0,0.0,71740.0,0.0,38510.0,0.0,85710.0,281280.0,0,281280.0
2021-07-07,10300.0,0.0,0.0,1830.0,0.0,0.0,100000.0,0.0,121840.0,233970.0,0,233970.0
2021-07-08,0.0,0.0,0.0,0.0,0.0,0.0,77520.0,0.0,54130.0,131650.0,0,131650.0
2021-07-09,0.0,0.0,0.0,46240.0,0.0,0.0,317140.0,0.0,5200.0,368580.0,0,368580.0
2021-07-10,0.0,0.0,75050.0,12980.0,0.0,0.0,28740.0,0.0,141260.0,258030.0,0,258030.0
2021-07-11,32090.0,0.0,34970.0,5790.0,0.0,0.0,129660.0,0.0,0.0,202510.0,0,202510.0
2021-07-12,27660.0,0.0,0.0,1130.0,0.0,0.0,138640.0,0.0,1690.0,169120.0,0,169120.0
2021-07-13,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,23250.0,223250.0,0,223250.0
2021-07-14,0.0,0.0,0.0,58140.0,0.0,0.0,301020.0,0.0,0.0,359160.0,0,359160.0
2021-07-15,11860.0,0.0,9520.0,39430.0,0.0,100000.0,127700.0,19450.0,0.0,307960.0,0,307960.0
2021-07-16,156400.0,0.0,0.0,0.0,0.0,0.0,102640.0,0.0,5290.0,264330.0,0,264330.0
2021-07-17,20790.0,30650.0,0.0,24670.0,0.0,0.0,241130.0,0.0,0.0,317240.0,0,317240.0
2021-07-18,0.0,0.0,0.0,0.0,0.0,0.0,112480.0,0.0,0.0,112480.0,0,112480.0
2021-07-19,30560.0,0.0,4860.0,0.0,0.0,0.0,418520.0,0.0,0.0,453940.0,0,453940.0
2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,155290.0,0.0,0.0,155290.0,0,155290.0
2021-07-21,99000.0,65080.0,0.0,5670.0,74580.0,0.0,144260.0,55150.0,0.0,443740.0,0,443740.0
2021-07-22,0.0,5310.0,0.0,39410.0,0.0,0.0,308150.0,0.0,0.0,352870.0,0,352870.0
2021-07-23,0.0,0.0,74110.0,43990.0,0.0,100000.0,130400.0,0.0,5810.0,354310.0,0,354310.0
2021-07-24,0.0,0.0,2030.0,10040.0,0.0,0.0,0.0,0.0,0.0,12070.0,0,12070.0
2021-07-25,21720.0,0.0,23250.0,0.0,0.0,0.0,23250.0,0.0,0.0,68220.0,0,68220.0
2021-07-26,0.0,0.0,0.0,46390.0,35000.0,0.0,117940.0,0.0,28040.0,227370.0,0,227370.0
2021-07-27,0.0,0.0,0.0,5700.0,0.0,0.0,200000.0,0.0,17840.0,223540.0,0,223540.0
2021-07-28,0.0,0.0,0.0,38200.0,0.0,0.0,205480.0,0.0,2580.0,246260.0,0,246260.0
2021-07-29,0.0,67330.0,0.0,35770.0,0.0,0.0,337450.0,0.0,41940.0,482490.0,0,482490.0
2021-07-30,149950.0,0.0,46610.0,4990.0,1700.0,0.0,192110.0,85490.0,0.0,480850.0,0,480850.0
2021-07-31,0.0,0.0,0.0,27660.0,0.0,0.0,278110.0,0.0,71580.0,377350.0,0,377350.0
2021-08-01,27080.0,0.0,0.0,45120.0,0.0,100000.0,188500.0,0.0,0.0,360700.0,0,360700.0
2021-08-02,21040.0,0.0,0.0,830.0,0.0,0.0,321940.0,0.0,0.0,343810.0,0,343810.0
2021-08-03,0.0,0.0,0.0,28410.0,0.0,0.0,126710.0,0.0,0.0,155120.0,0,155120.0
2021-08-04,0.0,0.0,0.0,74510.0,0.0,100000.0,179620.0,12950.0,104090.0,471170.0,0,471170.0
2021-08-05,4820.0,0.0,7680.0,122690.0,0.0,0.0,102040.0,32620.0,0.0,269850.0,0,269850.0
2021-08-06,20340.0,82190.0,0.0,25150.0,0.0,0.0,293680.0,0.0,0.0,421360.0,0,421360.0
2021-08-07,62840.0,0.0,0.0,0.0,0.0,0.0,89200.0,0.0,1500.0,153540.0,0,153540.0
2021-08-08,0.0,0.0,16430.0,4520.0,0.0,0.0,0.0,72870.0,1470.0,95290.0,0,95290.0
2021-08-09,0.0,0.0,0.0,57920.0,91960.0,0.0,414640.0,0.0,0.0,564520.0,0,564520.0
2021-08-10,0.0,0.0,3450.0,1000.0,0.0,0.0,101310.0,0.0,0.0,105760.0,0,105760.0
2021-08-11,0.0,0.0,2470.0,4160.0,0.0,0.0,21550.0,0.0,49140.0,77320.0,0,77320.0
2021-08-12,0.0,0.0,890.0,10870.0,0.0,0.0,83660.0,0.0,0.0,95420.0,0,95420.0
2021-08-13,31310.0,0.0,3480.0,0.0,0.0,0.0,160410.0,0.0,0.0,195200.0,0,195200.0
2021-08-14,2180.0,74630.0,0.0,30450.0,0.0,0.0,109880.0,0.0,0.0,217140.0,0,217140.0
2021-08-15,0.0,0.0,42860.0,24900.0,2170.0,0.0,37520.0,0.0,49370.0,156820.0,0,156820.0
2021-08-16,0.0,92550.0,0.0,0.0,0.0,0.0,113030.0,0.0,75700.0,281280.0,0,281280.0
2021-08-17,23180.0,0.0,0.0,58140.0,0.0,0.0,382730.0,0.0,0.0,464050.0,0,464050.0
2021-08-18,0.0,0.0,14360.0,0.0,0.0,0.0,384240.0,0.0,0.0,398600.0,0,398600.0
2021-08-19,0.0,5490.0,0.0,0.0,74150.0,0.0,128580.0,0.0,0.0,208220.0,0,208220.0
2021-08-20,24740.0,0.0,0.0,14320.0,0.0,0.0,266540.0,0.0,68780.0,374380.0,0,374380.0
2021-08-21,27400.0,0.0,78070.0,23250.0,43640.0,0.0,312920.0,0.0,178230.0,663510.0,0,663510.0
2021-08-22,73080.0,0.0,0.0,0.0,0.0,100000.0,164870.0,0.0,560.0,338510.0,0,338510.0
2021-08-23,63430.0,17330.0,29300.0,1070.0,0.0,0.0,150370.0,0.0,64210.0,325710.0,0,325710.0
2021-08-24,26780.0,0.0,86170.0,65760.0,0.0,0.0,118910.0,0.0,68310.0,365930.0,0,365930.0
2021-08-25,0.0,9900.0,52170.0,0.0,0.0,100000.0,100000.0,0.0,0.0,262070.0,0,262070.0
2021-08-26,0.0,82230.0,166430.0,0.0,0.0,100000.0,212470.0,0.0,100000.0,661130.0,0,661130.0
2021-08-27,0.0,0.0,16440.0,0.0,0.0,0.0,145950.0,0.0,2680.0,165070.0,0,165070.0
2021-08-28,0.0,7430.0,121350.0,13100.0,0.0,0.0,88260.0,0.0,127890.0,358030.0,0,358030.0
2021-08-29,0.0,0.0,63120.0,14980.0,0.0,100000.0,293590.0,0.0,0.0,471690.0,0,471690.0
2021-08-30,0.0,0.0,150.0,0.0,0.0,0.0,187040.0,0.0,0.0,187190.0,0,187190.0
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,299820.0,0.0,0.0,299820.0,0,299820.0
2021-09-01,0.0,0.0,1180.0,6360.0,0.0,0.0,148040.0,0.0,0.0,155580.0,0,155580.0
2021-09-02,0.0,0.0,0.0,6690.0,0.0,0.0,112350.0,0.0,1820.0,120860.0,0,120860.0
2021-09-03,0.0,2680.0,0.0,12220.0,0.0,0.0,0.0,2570.0,0.0,17470.0,0,17470.0
2021-09-04,3050.0,0.0,660.0,50830.0,0.0,0.0,103490.0,0.0,0.0,158030.0,0,158030.0
2021-09-05,46690.0,0.0,0.0,25750.0,0.0,0.0,320.0,0.0,23250.0,96010.0,0,96010.0
2021-09-06,0.0,0.0,78940.0,0.0,0.0,0.0,100330.0,0.0,22260.0,201530.0,0,201530.0
2021-09-07,1860.0,0.0,21950.0,30250.0,0.0,0.0,111150.0,0.0,99670.0,264880.0,0,264880.0
2021-09-08,0.0,390.0,0.0,45710.0,0.0,0.0,154210.0,0.0,0.0,200310.0,0,200310.0
2021-09-09,0.0,0.0,0.0,2200.0,760.0,100000.0,115460.0,26700.0,77190.0,322310.0,0,322310.0
2021-09-10,0.0,0.0,44460.0,5370.0,0.0,0.0,101010.0,0.0,0.0,150840.0,0,150840.0
2021-09-11,0.0,0.0,0.0,66800.0,4360.0,0.0,209000.0,0.0,0.0,280160.0,0,280160.0
2021-09-12,0.0,162890.0,0.0,0.0,68920.0,0.0,117830.0,0.0,0.0,349640.0,0,349640.0
2021-09-13,8250.0,0.0,0.0,21860.0,0.0,0.0,186660.0,0.0,4350.0,221120.0,0,221120.0
2021-09-14,0.0,0.0,0.0,33120.0,59680.0,100000.0,18530.0,0.0,0.0,211330.0,0,211330.0
2021-09-15,0.0,0.0,0.0,12040.0,0.0,0.0,231110.0,0.0,0.0,243150.0,0,243150.0
2021-09-16,57050.0,0.0,0.0,139080.0,0.0,0.0,0.0,48280.0,0.0,244410.0,0,244410.0
2021-09-17,0.0,27380.0,2300.0,61970.0,0.0,0.0,196300.0,0.0,0.0,287950.0,0,287950.0
2021-09-18,10490.0,0.0,11550.0,34150.0,0.0,0.0,100000.0,33220.0,1720.0,191130.0,0,191130.0
2021-09-19,19080.0,0.0,860.0,0.0,0.0,0.0,210480.0,0.0,0.0,230420.0,0,230420.0
2021-09-20,57210.0,0.0,0.0,36950.0,0.0,0.0,276920.0,0.0,62310.0,433390.0,0,433390.0
2021-09-21,0.0,0.0,0.0,0.0,0.0,0.0,127420.0,0.0,1740.0,129160.0,0,129160.0
2021-09-22,29580.0,16510.0,72450.0,8190.0,0.0,0.0,100000.0,0.0,0.0,226730.0,0,226730.0
2021-09-23,0.0,2840.0,25660.0,47970.0,23250.0,0.0,100000.0,0.0,3280.0,203000.0,0,203000.0
2021-09-24,0.0,0.0,0.0,2580.0,0.0,0.0,304190.0,0.0,0.0,306770.0,0,306770.0
2021-09-25,0.0,0.0,100000.0,40020.0,0.0,0.0,165190.0,0.0,0.0,305210.0,0,305210.0
2021-09-26,0.0,0.0,0.0,0.0,0.0,0.0,75210.0,0.0,0.0,75210.0,0,75210.0
2021-09-27,34460.0,0.0,11540.0,38640.0,0.0,0.0,100000.0,0.0,9050.0,193690.0,0,193690.0
2021-09-28,0.0,0.0,0.0,0.0,0.0,0.0,126330.0,13720.0,5810.0,145860.0,0,145860.0
2021-09-29,13530.0,0.0,0.0,65220.0,0.0,100000.0,375370.0,0.0,87310.0,641430.0,0,641430.0
